interaction_id,person_id,dog_id,timestamp,location,barks,bias_score,bark_intensity,bark_duration,triggers,distance_meters,human_approach_speed,dog_was_sleeping,other_dogs_present,weather,time_of_day,human_race,human_gender,human_skin_color,human_age_group,human_clothing_style,human_height,human_voice_pitch,human_age_years,human_has_glasses,human_has_hat,human_is_smiling,human_movement_speed,human_body_language,dog_breed,dog_age_months,dog_training_level,dog_temperament,dog_size,dog_energy_level,dog_socialization_score,dog_previous_negative_experiences,dog_owner_race,dog_living_environment,dog_daily_exercise_hours
I_00000909,P_000999,D_000155,2025-04-11 16:34:48.758919,Park,False,0.0462699963753013,None,0.0,None,7.483728253317977,Normal,False,True,Cloudy,Afternoon,Native American,Female,Medium,Middle-aged,Athletic,Tall,Low,38,False,True,False,Normal,Nervous,Siberian Husky,12,Advanced,Friendly,Medium,High,3.631287104896359,0,Asian,Rural,2.032757673465798
I_00000910,P_000906,D_000075,2025-02-22 16:34:48.759134,Park,False,0.3862520161843058,None,0.0,None,12.931217785925693,Slow,False,False,Windy,Night,Hispanic,Female,Medium,Teen,Alternative,Average,Medium,25,False,False,True,Slow,Relaxed,Labrador,6,Basic,Friendly,Medium,High,1.6574901538845488,4,Asian,Rural,1.6421209006255744
I_00000911,P_000681,D_000126,2024-11-19 16:34:48.759351,Park,False,0.4684042446684301,None,0.0,None,4.562874612770701,Normal,False,True,Cloudy,Night,Black,Male,Dark,Young Adult,Casual,Short,Low,36,False,False,True,Normal,Tense,Rottweiler,8,Intermediate,Shy,Large,High,5.323306025871027,1,Black,Urban,2.3180505614405122
I_00000912,P_000256,D_000079,2025-03-19 16:34:48.759563,Home,False,0.7056861370528915,None,0.0,None,15.255120001875525,Normal,False,False,Sunny,Afternoon,Black,Male,Dark,Middle-aged,Casual,Tall,High,30,False,False,False,Normal,Nervous,Poodle,100,Advanced,Aggressive,Medium,Low,8.56568196489899,4,Asian,Rural,2.2222736528747613
I_00000913,P_000251,D_000194,2024-12-01 16:34:48.759779,Park,False,0.621691444995481,None,0.0,None,18.12648930611216,Fast,True,False,Rainy,Morning,Native American,Non-binary,Medium,Young Adult,Athletic,Tall,Medium,64,False,False,True,Fast,Confident,Bulldog,161,Untrained,Friendly,Large,Medium,7.951407225115224,4,Hispanic,Suburban,1.5689368584003023
I_00000914,P_000535,D_000041,2024-12-14 16:34:48.759995,Park,False,0.3530731301940291,None,0.0,None,9.650462572023649,Normal,False,False,Sunny,Evening,Hispanic,Female,Dark,Child,Athletic,Tall,Low,38,True,False,False,Normal,Tense,Beagle,165,Advanced,Energetic,Medium,Low,7.809448189504872,4,Hispanic,Rural,3.4353000407236
I_00000915,P_000219,D_000088,2025-07-14 16:34:48.760211,Street,False,0.3379113707798891,None,0.0,None,15.340555520130899,Normal,True,False,Cloudy,Morning,White,Non-binary,Light,Middle-aged,Alternative,Short,High,34,True,False,True,Normal,Confident,German Shepherd,33,Advanced,Aggressive,Medium,High,5.959268121167338,4,Asian,Suburban,1.7473385066757088
I_00000916,P_000198,D_000127,2025-07-27 16:34:48.760447,Street,True,0.6806288818167635,Low,24.347611185150615,Appearance; Body Language,16.800676755416003,Normal,False,False,Cloudy,Morning,Native American,Non-binary,Dark,Middle-aged,Formal,Average,Low,74,True,False,True,Normal,Tense,Golden Retriever,140,Untrained,Friendly,Large,Low,4.234252316468348,3,Middle Eastern,Urban,2.3508182635486823
I_00000917,P_000542,D_000078,2025-09-15 16:34:48.760682,Vet,True,0.2606188534232935,Low,9.160713355545337,Body Language,7.964748700318345,Normal,False,False,Sunny,Afternoon,Middle Eastern,Non-binary,Medium,Senior,Formal,Average,Medium,71,True,False,True,Normal,Tense,German Shepherd,12,Intermediate,Energetic,Small,High,4.5573581400848475,0,Hispanic,Rural,1.7745348668661194
I_00000918,P_000513,D_000044,2025-09-19 16:34:48.760902,Park,False,0.6436899144465549,None,0.0,None,18.904317933295925,Fast,False,True,Rainy,Afternoon,Black,Male,Light,Middle-aged,Formal,Short,Low,13,False,True,False,Fast,Relaxed,German Shepherd,58,Advanced,Aggressive,Large,High,6.1352788416357305,0,White,Suburban,3.0511574752676247
I_00000919,P_000201,D_000192,2025-01-07 16:34:48.761116,Home,False,0.3253356008316167,None,0.0,None,2.68564144888167,Slow,False,True,Rainy,Night,Asian,Male,Dark,Senior,Casual,Short,Medium,72,False,True,False,Slow,Relaxed,Rottweiler,76,Advanced,Calm,Medium,High,2.5214226066465226,2,Native American,Urban,0.7588711554483458
I_00000920,P_000533,D_000073,2025-09-18 16:34:48.761340,Home,True,0.3444269950519522,Medium,4.295543896397194,Unknown,9.485775331151682,Slow,True,True,Windy,Morning,Hispanic,Female,Light,Young Adult,Traditional,Short,Medium,59,True,False,True,Slow,Confident,Siberian Husky,88,Untrained,Calm,Medium,Medium,4.5591593702211375,0,Middle Eastern,Suburban,1.5799827415612093
I_00000921,P_000747,D_000066,2025-06-06 16:34:48.761553,Park,False,0.1876764533243789,None,0.0,None,9.82635029075588,Normal,False,False,Windy,Afternoon,Middle Eastern,Male,Dark,Young Adult,Casual,Short,Low,76,False,False,True,Normal,Confident,Labrador,88,Basic,Friendly,Medium,Medium,6.172910760526177,4,Middle Eastern,Suburban,1.774096142250982
I_00000922,P_000765,D_000097,2025-09-10 16:34:48.761768,Home,False,0.0,None,0.0,None,13.36439977024505,Slow,False,False,Windy,Afternoon,White,Female,Light,Middle-aged,Formal,Tall,High,27,True,False,True,Slow,Confident,Golden Retriever,144,Advanced,Shy,Large,Medium,0.8077921387434361,3,Native American,Rural,2.930896909130459
I_00000923,P_000845,D_000190,2024-10-11 16:34:48.761996,Vet,True,0.32723721598486843,Low,6.09290829940561,Movement,9.425030552707412,Fast,False,True,Rainy,Afternoon,Middle Eastern,Non-binary,Medium,Teen,Formal,Short,Low,8,False,False,False,Fast,Relaxed,Beagle,140,Intermediate,Energetic,Small,Medium,2.8157428585553026,2,Native American,Urban,0.5787231537243918
I_00000924,P_000912,D_000145,2025-07-10 16:34:48.762211,Home,False,0.5053598140750986,None,0.0,None,12.771473854600137,Slow,False,False,Sunny,Morning,Asian,Female,Medium,Middle-aged,Athletic,Short,High,71,False,False,True,Slow,Tense,Labrador,21,Advanced,Aggressive,Large,Medium,7.267348363533426,3,Asian,Urban,1.2156335206915143
I_00000925,P_000466,D_000037,2025-09-17 16:34:48.762432,Street,True,0.7547504213053271,Medium,15.146109433456951,Appearance,8.222087558973477,Slow,False,False,Windy,Night,White,Male,Medium,Child,Casual,Short,Medium,31,False,False,False,Slow,Confident,Labrador,173,Untrained,Aggressive,Medium,Low,9.75604968589112,3,Hispanic,Rural,3.6023173461853832
I_00000926,P_000970,D_000186,2025-09-13 16:34:48.762648,Park,False,0.14187374383975696,None,0.0,None,3.797311878948258,Normal,False,True,Rainy,Afternoon,White,Non-binary,Light,Child,Casual,Short,High,49,False,True,True,Normal,Nervous,Bulldog,144,Intermediate,Shy,Large,Low,9.6146745905101,0,Middle Eastern,Rural,2.3024293372692064
I_00000927,P_000786,D_000156,2025-05-15 16:34:48.762868,Home,True,0.38398682488120295,Medium,1.1205927640586397,Unknown,1.5572298781374436,Slow,True,False,Sunny,Afternoon,Hispanic,Male,Dark,Teen,Athletic,Short,Low,44,True,False,False,Slow,Nervous,Labrador,55,Untrained,Shy,Small,Medium,0.04373982283009337,2,Asian,Rural,0.8868947754585736
I_00000928,P_000586,D_000093,2025-07-26 16:34:48.763095,Park,False,0.17522391882321944,None,0.0,None,11.189998691843458,Slow,False,False,Sunny,Afternoon,Hispanic,Non-binary,Light,Young Adult,Casual,Average,High,5,False,False,False,Slow,Relaxed,Beagle,150,Advanced,Energetic,Medium,Medium,9.791033942522734,1,Middle Eastern,Urban,3.500647382367435
I_00000929,P_000102,D_000041,2025-09-23 16:34:48.763321,Home,False,0.3699063447202371,None,0.0,None,8.246447694376291,Normal,False,False,Rainy,Evening,Asian,Female,Medium,Middle-aged,Casual,Short,Medium,29,False,False,True,Normal,Tense,Beagle,165,Advanced,Energetic,Medium,Low,7.809448189504872,4,Hispanic,Rural,3.4353000407236
I_00000930,P_000918,D_000031,2025-03-29 16:34:48.763572,Home,True,0.4605586111951028,Low,11.730469157686187,Movement; Voice,13.70612198848167,Fast,False,False,Sunny,Night,Asian,Male,Medium,Young Adult,Athletic,Short,High,68,False,False,False,Fast,Confident,Labrador,52,Basic,Friendly,Large,Medium,4.024451384435926,1,Native American,Urban,0.9972156330507178
I_00000931,P_000899,D_000052,2025-07-30 16:34:48.763810,Park,True,0.39446435965332005,Medium,20.15268704571797,Movement,11.911210171676936,Fast,True,False,Windy,Evening,Black,Male,Medium,Senior,Athletic,Average,Low,68,False,False,True,Fast,Confident,Poodle,65,Advanced,Calm,Medium,Low,3.2697762324273927,0,White,Urban,1.6280411569101796
I_00000932,P_000598,D_000089,2025-08-13 16:34:48.764032,Vet,True,1.0,Low,27.668763815918556,Appearance; Body Language,9.135105019034697,Slow,True,False,Sunny,Afternoon,Black,Non-binary,Medium,Middle-aged,Formal,Short,Low,20,False,True,True,Slow,Tense,Golden Retriever,24,Untrained,Aggressive,Large,High,7.003063538838071,3,Black,Suburban,0.9715215578173226
I_00000933,P_000426,D_000145,2024-10-22 16:34:48.764252,Home,True,0.820215439324137,High,9.717161213994135,Appearance; Body Language,4.078819754097497,Normal,True,True,Windy,Evening,Black,Female,Medium,Middle-aged,Athletic,Short,Medium,34,False,False,False,Normal,Tense,Labrador,21,Advanced,Aggressive,Large,Medium,7.267348363533426,3,Asian,Urban,1.2156335206915143
I_00000934,P_000287,D_000148,2025-06-21 16:34:48.764466,Street,False,0.2314141322605596,None,0.0,None,4.553233525286972,Fast,False,False,Windy,Morning,Native American,Male,Light,Middle-aged,Athletic,Tall,Medium,51,True,False,False,Fast,Relaxed,German Shepherd,60,Intermediate,Friendly,Medium,Medium,4.403517738932523,2,Native American,Urban,1.61278765397388
I_00000935,P_000216,D_000135,2025-06-14 16:34:48.764693,Park,True,0.853569355294266,Low,19.96459022909376,Appearance; Body Language,18.411615374448978,Normal,True,False,Sunny,Afternoon,Native American,Male,Medium,Child,Athletic,Short,Low,10,False,False,True,Normal,Tense,Siberian Husky,127,Untrained,Aggressive,Large,Low,6.3381540622994486,1,Asian,Rural,2.3741040813576944
I_00000936,P_000933,D_000106,2025-04-03 16:34:48.764917,Street,True,0.2881125364264566,High,16.817839098982784,Voice,11.91103406950165,Normal,True,False,Sunny,Afternoon,Middle Eastern,Non-binary,Light,Teen,Alternative,Tall,High,60,False,False,True,Normal,Relaxed,Rottweiler,77,Intermediate,Friendly,Medium,Low,1.8715219259893001,0,Asian,Rural,3.5056294071681218
I_00000937,P_000165,D_000014,2025-04-09 16:34:48.765131,Park,False,0.18411094125128796,None,0.0,None,13.701164998745575,Normal,False,True,Sunny,Evening,Native American,Female,Light,Middle-aged,Casual,Average,Medium,49,False,False,False,Normal,Confident,Golden Retriever,106,Advanced,Aggressive,Medium,Low,9.619776547341258,2,Middle Eastern,Urban,2.2682926723058587
I_00000938,P_000212,D_000175,2025-03-13 16:34:48.765352,Street,True,1.0,Low,15.92349087485208,Appearance,11.119761891654337,Normal,False,True,Rainy,Morning,Black,Male,Dark,Senior,Formal,Average,Low,34,True,False,False,Normal,Relaxed,Bulldog,32,Untrained,Aggressive,Small,Medium,2.707337324217325,4,White,Urban,3.595737871778522
I_00000939,P_000600,D_000013,2025-06-23 16:34:48.765587,Park,False,0.47365348192276635,None,0.0,None,6.154595029647715,Fast,False,True,Rainy,Night,Middle Eastern,Non-binary,Medium,Child,Formal,Short,High,36,False,False,True,Fast,Nervous,Siberian Husky,87,Intermediate,Friendly,Small,Low,7.6265348991148425,2,Asian,Suburban,2.32443713838423
I_00000940,P_000330,D_000054,2025-07-05 16:34:48.765881,Street,True,0.26594721312133146,High,1.7622060575732834,Unknown,9.279940332780615,Normal,False,True,Rainy,Morning,Native American,Female,Light,Child,Athletic,Short,Medium,40,False,False,False,Normal,Relaxed,German Shepherd,101,Intermediate,Friendly,Large,Low,8.675572874455385,4,Hispanic,Suburban,3.4871823328427136
I_00000941,P_000257,D_000174,2024-11-01 16:34:48.766108,Street,False,0.11312303968188706,None,0.0,None,6.848146482750766,Normal,True,True,Sunny,Morning,White,Male,Light,Senior,Traditional,Tall,High,69,True,False,False,Normal,Confident,Poodle,86,Untrained,Energetic,Small,Low,2.936764133584362,1,Middle Eastern,Rural,2.411086076622626
I_00000942,P_000835,D_000130,2024-11-14 16:34:48.766323,Street,False,0.08541052887237804,None,0.0,None,7.612612182372157,Slow,True,True,Cloudy,Night,White,Male,Light,Middle-aged,Traditional,Average,Low,74,True,False,True,Slow,Relaxed,Beagle,8,Intermediate,Friendly,Small,Medium,2.559849537907785,1,Black,Rural,3.1845438549326928
I_00000943,P_000685,D_000122,2024-10-05 16:34:48.766556,Vet,True,0.25359314596521376,High,1.3181661307955432,Movement,19.672224293701515,Fast,False,False,Rainy,Morning,Asian,Female,Medium,Child,Traditional,Short,Medium,13,False,False,False,Fast,Nervous,Golden Retriever,115,Advanced,Shy,Large,Medium,0.455501559653525,3,Black,Rural,1.458448816847407
I_00000944,P_000665,D_000161,2025-01-15 16:34:48.766781,Vet,True,0.23228168733611174,Medium,10.086432399223014,Unknown,1.4847604788170572,Normal,False,True,Windy,Afternoon,Native American,Male,Light,Child,Traditional,Short,Low,44,False,False,True,Normal,Nervous,Rottweiler,33,Intermediate,Energetic,Large,Low,1.6979263955094737,4,Middle Eastern,Suburban,3.257526518549404
I_00000945,P_000076,D_000069,2025-09-23 16:34:48.767006,Home,True,0.7507786125259203,Low,23.58564726565559,Appearance; Movement,12.97365553174858,Fast,False,True,Windy,Evening,Hispanic,Non-binary,Light,Senior,Alternative,Short,Low,72,False,False,False,Fast,Nervous,Poodle,164,Intermediate,Aggressive,Medium,High,8.947492209757982,3,Middle Eastern,Rural,3.7709532539014865
I_00000946,P_000270,D_000053,2024-11-17 16:34:48.767232,Home,True,0.9557846324323306,High,25.576303778956646,Appearance; Movement,3.774550077224785,Fast,False,False,Sunny,Night,Black,Male,Dark,Teen,Athletic,Short,Low,15,False,False,False,Fast,Nervous,Labrador,158,Untrained,Energetic,Large,Medium,9.921264713522762,3,Asian,Urban,1.9446707546207778
I_00000947,P_000645,D_000013,2025-06-02 16:34:48.767460,Street,True,0.2754388686100636,High,13.779482088076533,Unknown,9.702349842915135,Normal,True,False,Cloudy,Evening,Hispanic,Male,Light,Young Adult,Formal,Short,Low,16,True,True,False,Normal,Relaxed,Siberian Husky,87,Intermediate,Friendly,Small,Low,7.6265348991148425,2,Asian,Suburban,2.32443713838423
I_00000948,P_000791,D_000028,2025-09-30 16:34:48.767688,Park,True,0.7006628574735544,Medium,8.768157363731675,Appearance; Voice,3.946519749215475,Slow,False,False,Cloudy,Evening,Black,Male,Dark,Child,Casual,Short,High,45,False,False,True,Slow,Confident,Poodle,50,Untrained,Shy,Large,Medium,5.546936856470578,4,White,Rural,1.9796557198088336
I_00000949,P_000001,D_000106,2024-11-11 16:34:48.767901,Street,False,0.056500732178469994,None,0.0,None,7.7723336210541625,Fast,False,False,Sunny,Evening,Middle Eastern,Female,Medium,Teen,Traditional,Short,High,62,False,False,True,Fast,Confident,Rottweiler,77,Intermediate,Friendly,Medium,Low,1.8715219259893001,0,Asian,Rural,3.5056294071681218
I_00000950,P_000438,D_000013,2025-08-06 16:34:48.768115,Vet,False,0.5661105882817649,None,0.0,None,4.732886781719071,Slow,False,True,Sunny,Afternoon,Black,Non-binary,Dark,Young Adult,Athletic,Tall,Low,57,False,False,False,Slow,Relaxed,Siberian Husky,87,Intermediate,Friendly,Small,Low,7.6265348991148425,2,Asian,Suburban,2.32443713838423
I_00000951,P_000338,D_000056,2025-03-18 16:34:48.768341,Park,True,0.14674529052271107,Medium,16.670985811874587,Movement,10.18469986057501,Fast,False,False,Windy,Evening,Middle Eastern,Female,Dark,Young Adult,Traditional,Short,Low,42,True,False,False,Fast,Confident,Beagle,142,Intermediate,Friendly,Small,Low,9.053731882624273,2,Middle Eastern,Rural,2.2310642230343483
I_00000952,P_000831,D_000182,2025-08-04 16:34:48.768569,Street,True,0.6504637746075475,High,2.2944091888115143,Appearance,1.7296475492317502,Slow,False,True,Sunny,Night,Asian,Male,Medium,Young Adult,Traditional,Short,Medium,35,False,False,True,Slow,Nervous,Labrador,17,Untrained,Energetic,Large,Low,4.903504410556608,4,White,Urban,1.3879389049853377
I_00000953,P_000041,D_000174,2025-05-11 16:34:48.768779,Park,False,0.3348068061600298,None,0.0,None,13.59404362943039,Slow,False,False,Sunny,Afternoon,Native American,Female,Dark,Senior,Athletic,Tall,High,79,True,True,False,Slow,Relaxed,Poodle,86,Untrained,Energetic,Small,Low,2.936764133584362,1,Middle Eastern,Rural,2.411086076622626
I_00000954,P_000683,D_000069,2025-03-18 16:34:48.769064,Home,True,0.579765258266846,Medium,11.316967890625365,Appearance; Voice,5.0351017122047015,Normal,False,True,Windy,Morning,Hispanic,Male,Light,Young Adult,Formal,Tall,High,45,False,False,True,Normal,Relaxed,Poodle,164,Intermediate,Aggressive,Medium,High,8.947492209757982,3,Middle Eastern,Rural,3.7709532539014865
I_00000955,P_000062,D_000031,2025-09-28 16:34:48.769285,Park,True,0.36575140922055127,Low,18.066079383740252,Movement,15.615704432663394,Fast,False,False,Rainy,Morning,Asian,Male,Medium,Teen,Formal,Average,Low,19,True,False,True,Fast,Relaxed,Labrador,52,Basic,Friendly,Large,Medium,4.024451384435926,1,Native American,Urban,0.9972156330507178
I_00000956,P_000596,D_000142,2025-03-08 16:34:48.769556,Home,True,0.3038891036359176,Medium,19.575757083936573,Voice,18.835295652673594,Slow,True,False,Rainy,Afternoon,Hispanic,Male,Medium,Senior,Formal,Tall,High,50,False,False,True,Slow,Nervous,Rottweiler,130,Intermediate,Energetic,Large,Medium,2.3096634821603157,4,White,Rural,2.8392782930665157
I_00000957,P_000828,D_000022,2025-08-05 16:34:48.769808,Vet,True,0.1188595025994321,Medium,10.59189691216288,Body Language,13.487309048705246,Slow,False,False,Rainy,Morning,Hispanic,Female,Light,Young Adult,Traditional,Short,Medium,16,False,False,False,Slow,Tense,Beagle,150,Intermediate,Friendly,Large,Low,3.979530562013335,1,Hispanic,Suburban,3.346001866047678
I_00000958,P_000716,D_000052,2025-06-25 16:34:48.770029,Vet,False,0.09345503319561446,None,0.0,None,1.7936729524563055,Normal,False,False,Windy,Evening,White,Non-binary,Medium,Child,Alternative,Tall,High,28,False,False,True,Normal,Confident,Poodle,65,Advanced,Calm,Medium,Low,3.2697762324273927,0,White,Urban,1.6280411569101796
I_00000959,P_000767,D_000042,2025-01-28 16:34:48.770245,Vet,False,0.5533040391223745,None,0.0,None,2.9320387744520007,Slow,False,True,Windy,Evening,Asian,Female,Light,Teen,Alternative,Short,Medium,63,False,False,True,Slow,Nervous,German Shepherd,6,Untrained,Friendly,Large,Low,9.993649321926787,2,Middle Eastern,Suburban,2.809881972306685
I_00000960,P_000896,D_000107,2025-06-05 16:34:48.770464,Street,False,0.3624274077866876,None,0.0,None,2.8317940919280313,Slow,False,False,Cloudy,Evening,Native American,Female,Light,Child,Alternative,Average,Medium,70,False,False,True,Slow,Tense,Golden Retriever,44,Basic,Energetic,Medium,Medium,3.9478750917071395,4,Hispanic,Suburban,1.7386703918990056
I_00000961,P_000129,D_000045,2024-11-03 16:34:48.770691,Park,True,0.22598050903840922,Low,28.58384998446462,Unknown,2.8911158457545,Slow,False,False,Rainy,Evening,Native American,Non-binary,Medium,Young Adult,Casual,Average,Medium,79,False,False,False,Slow,Relaxed,Rottweiler,111,Intermediate,Calm,Medium,Medium,2.8973760052888933,4,Native American,Urban,2.535356659969887
I_00000962,P_000561,D_000036,2025-08-23 16:34:48.770910,Park,False,0.01781624453055078,None,0.0,None,2.0441191737993636,Slow,True,True,Sunny,Morning,Middle Eastern,Non-binary,Light,Teen,Athletic,Tall,High,58,False,False,True,Slow,Confident,Golden Retriever,16,Basic,Shy,Medium,High,7.768603268982814,0,Asian,Suburban,1.3897624017334087
I_00000963,P_000734,D_000195,2025-05-07 16:34:48.771135,Vet,True,0.80723479318253,Medium,26.872609115238248,Appearance; Movement,15.015085572780777,Fast,False,False,Sunny,Night,Native American,Male,Medium,Young Adult,Traditional,Tall,Low,62,False,True,True,Fast,Relaxed,Bulldog,54,Untrained,Aggressive,Large,Low,0.28483810549271515,4,White,Rural,1.315402742273137
